TRANSACTION_ID,DATE,AMOUNT,ROUND,CATEGORY,STATUS,SOURCE,ORIGINAL_IG_INDEX,ORIGINAL_IG_ID,TARGET_COMPANY_ID,TARGET_COMPANY_NAME,INVESTORS_COUNT,INVESTOR_1_ID,INVESTOR_1_NAME,INVESTOR_1_ROLE,INVESTOR_2_ID,INVESTOR_2_NAME,INVESTOR_2_ROLE,INVESTOR_3_ID,INVESTOR_3_NAME,INVESTOR_3_ROLE,INVESTOR_4_ID,INVESTOR_4_NAME,INVESTOR_4_ROLE,INVESTOR_5_ID,INVESTOR_5_NAME,INVESTOR_5_ROLE,INVESTOR_6_ID,INVESTOR_6_NAME,INVESTOR_6_ROLE,INVESTOR_7_ID,INVESTOR_7_NAME,INVESTOR_7_ROLE,INVESTOR_8_ID,INVESTOR_8_NAME,INVESTOR_8_ROLE,INVESTOR_9_ID,INVESTOR_9_NAME,INVESTOR_9_ROLE,INVESTOR_10_ID,INVESTOR_10_NAME,INVESTOR_10_ROLE,INVESTOR_11_ID,INVESTOR_11_NAME,INVESTOR_11_ROLE,INVESTOR_12_ID,INVESTOR_12_NAME,INVESTOR_12_ROLE,INVESTOR_13_ID,INVESTOR_13_NAME,INVESTOR_13_ROLE,INVESTOR_14_ID,INVESTOR_14_NAME,INVESTOR_14_ROLE,INVESTOR_15_ID,INVESTOR_15_NAME,INVESTOR_15_ROLE,INVESTOR_16_ID,INVESTOR_16_NAME,INVESTOR_16_ROLE,INVESTOR_17_ID,INVESTOR_17_NAME,INVESTOR_17_ROLE,INVESTOR_18_ID,INVESTOR_18_NAME,INVESTOR_18_ROLE,INVESTOR_19_ID,INVESTOR_19_NAME,INVESTOR_19_ROLE,INVESTOR_20_ID,INVESTOR_20_NAME,INVESTOR_20_ROLE,INVESTOR_21_ID,INVESTOR_21_NAME,INVESTOR_21_ROLE,INVESTOR_22_ID,INVESTOR_22_NAME,INVESTOR_22_ROLE,INVESTOR_23_ID,INVESTOR_23_NAME,INVESTOR_23_ROLE
IG_313,07/12/2021,0.0,undisclosed late-stage,Late-stage investment,IMPORTED,InvestGame,313,1597,[515]TBC,Talerock,1,[448]TBC,MGVC (MY.GAMES),lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_314,08/12/2021,100.0,undisclosed late-stage,Late-stage investment,IMPORTED,InvestGame,314,1601,[516]TBC,NZXT,1,[517]TBC,Francisco Partners,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_315,11/12/2021,0.0,seed,Early-stage investment,IMPORTED,InvestGame,315,1612,[518]TBC,Era7: Game of Truth,8,[519]TBC,Hashkey,lead,[520]TBC,MOBOX,participant,[521]TBC,Huobi Ventures,participant,[522]TBC,OKEx Blockdream Ventures,participant,[523]TBC,Good Games Guild (GGG),participant,[457]TBC,AU21 Capital,participant,[524]TBC,AlphaCoin Fund,participant,[525]TBC,Waterdrip Capital,participant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_316,12/12/2021,0.0,seed,Early-stage investment,IMPORTED,InvestGame,316,1613,[526]TBC,Moon Star Games,1,[2]TBC,Undisclosed,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_317,13/12/2021,2.0,seed,Early-stage investment,IMPORTED,InvestGame,317,1616,[527]TBC,Zombie World Z (Crush Meta),1,[2]TBC,Undisclosed,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_318,15/12/2021,300.0,fixed income,Public offering,IMPORTED,InvestGame,318,1631,[528]TBC,Skillz (NYSE: SKLZ),1,[2]TBC,Undisclosed,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_319,16/12/2021,660.0,pipe,Public offering,IMPORTED,InvestGame,319,1635,[192]TBC,Embracer Group (STO: EMBRAC B),1,[2]TBC,Undisclosed,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_320,20/12/2021,145.0,growth / expansion (not specified),Late-stage investment,IMPORTED,InvestGame,320,1646,[529]TBC,Rec Room,4,[530]TBC,Coatue Management (lead),lead,[481]TBC,Sequoia Capital,participant,[531]TBC,Index Ventures,participant,[532]TBC,Madrona Venture Group,participant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_321,21/12/2021,0.0,m&a control (incl. lbo/mbo),M&A,IMPORTED,InvestGame,321,1650,[533]TBC,Netmarble - Iron Throne: The Firstborn (IP sale),1,[534]TBC,Stillfront Group (STO: SF),lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_322,27/12/2021,0.0,undisclosed late-stage,Late-stage investment,IMPORTED,InvestGame,322,1662,[535]TBC,SoulGame,1,[536]TBC,Beijing Muyuan Technology,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_323,28/12/2021,13.0,series a,Early-stage investment,IMPORTED,InvestGame,323,1664,[537]TBC,Ready Player Me,4,[538]TBC,Taavet,lead,[539]TBC,Sten (lead),participant,[142]TBC,Konvoy Ventures,participant,[540]TBC,NordicNinja,participant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_324,06/01/2022,62.4,m&a control (incl. lbo/mbo),M&A,IMPORTED,InvestGame,324,1679,[541]TBC,Black Matter - Hell Let Loose (IP sale),1,[542]TBC,Team 17,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_325,06/01/2022,56.6,undisclosed late-stage,Late-stage investment,IMPORTED,InvestGame,325,1680,[543]TBC,Team Vitality,1,[544]TBC,Rewired.gg,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_326,13/01/2022,0.0,m&a control (incl. lbo/mbo),M&A,IMPORTED,InvestGame,326,1695,[545]TBC,Lab Cave,1,[546]TBC,Airnow,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_327,13/01/2022,0.0,m&a control (incl. lbo/mbo),M&A,IMPORTED,InvestGame,327,1696,[547]TBC,N3twork's platform,1,[548]TBC,Forte,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_328,13/01/2022,96.15,pipe,Public offering,IMPORTED,InvestGame,328,1698,[549]TBC,Team 17 (LON: TM17),1,[2]TBC,Undisclosed,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_329,14/01/2022,0.0,growth / expansion (not specified),Late-stage investment,IMPORTED,InvestGame,329,1700,[550]TBC,Chess.com,1,[551]TBC,General Atlantic,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_330,14/01/2022,1.3,seed,Early-stage investment,IMPORTED,InvestGame,330,1701,[552]TBC,GRID,6,[553]TBC,11 Tribes Ventures,lead,[554]TBC,Blockchain Founders Fund,participant,[555]TBC,Zell Capital,participant,[556]TBC,Realist Ventures,participant,[557]TBC,Formless Capital,participant,[558]TBC,Mask Network,participant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_331,14/01/2022,0.0,seed,Early-stage investment,IMPORTED,InvestGame,331,1702,[559]TBC,Nine Chronicles (Planetarium),1,[560]TBC,Binance,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_332,19/01/2022,2.0,seed,Early-stage investment,IMPORTED,InvestGame,332,1725,[561]TBC,MetaGoons,1,[2]TBC,Undisclosed,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_333,24/01/2022,10.0,undisclosed early-stage,Early-stage investment,IMPORTED,InvestGame,333,1741,[562]TBC,Burning Galaxy Soft,1,[563]TBC,Matrix Partners China,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_334,25/01/2022,5.0,undisclosed late-stage,Late-stage investment,IMPORTED,InvestGame,334,1747,[564]TBC,Apogee,1,[565]TBC,eWTP Tech Innovation Fund,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_335,25/01/2022,24.2,listing (ipo/spac),Public offering,IMPORTED,InvestGame,335,1752,[566]TBC,SKonec Entertainment,1,[2]TBC,Undisclosed,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_336,25/01/2022,5.6,m&a control (incl. lbo/mbo),M&A,IMPORTED,InvestGame,336,1755,[567]TBC,Funlab Games,1,[568]TBC,Unico Studio,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_337,28/01/2022,2.5,seed,Early-stage investment,IMPORTED,InvestGame,337,1767,[569]TBC,Rocky Road,2,[570]TBC,Crowberry Capital,lead,[571]TBC,Sisu Games Ventures (lead),participant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_338,30/01/2022,20.0,seed,Early-stage investment,IMPORTED,InvestGame,338,1768,[444]TBC,Affyn,1,[2]TBC,Undisclosed,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_339,30/01/2022,5.5,undisclosed late-stage,Late-stage investment,IMPORTED,InvestGame,339,1769,[572]TBC,MonoAI,5,[573]TBC,Sony Innovation Fund,lead,[574]TBC,Adways,participant,[575]TBC,IGNIS,participant,[576]TBC,GMCM VENTURES,participant,[577]TBC,Kiraboshi Capital,participant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_340,01/02/2022,0.0,undisclosed late-stage,Late-stage investment,IMPORTED,InvestGame,340,1776,[578]TBC,AppQuantum,1,[579]TBC,Playrix,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_341,01/02/2022,4.39,seed,Early-stage investment,IMPORTED,InvestGame,341,1782,[580]TBC,Paidia Gaming,1,[2]TBC,Undisclosed,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_342,03/02/2022,0.75,seed,Early-stage investment,IMPORTED,InvestGame,342,1791,[581]TBC,Omnic.AI,1,[2]TBC,Undisclosed,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_343,04/02/2022,64.0,listing (ipo/spac),Public offering,IMPORTED,InvestGame,343,1793,[582]TBC,Azerion (ENXTAM: AZRN),1,[2]TBC,Undisclosed,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_344,11/02/2022,16.8,seed,Early-stage investment,IMPORTED,InvestGame,344,1818,[583]TBC,Delphi Interactive,1,[2]TBC,Undisclosed,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_345,23/02/2022,250.0,listing (ipo/spac),Public offering,IMPORTED,InvestGame,345,1847,[584]TBC,PowerUp Acquisition,1,[2]TBC,Undisclosed,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_346,23/02/2022,1.29,seed,Early-stage investment,IMPORTED,InvestGame,346,1849,[585]TBC,Theia Studios,1,[2]TBC,Undisclosed,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_347,24/02/2022,5.0,seed,Early-stage investment,IMPORTED,InvestGame,347,1851,[586]TBC,Drepublic,5,[412]TBC,Animoca Brands (lead),lead,[492]TBC,Everse Capital,participant,[521]TBC,Huobi Ventures,participant,[587]TBC,Folius Ventures,participant,[588]TBC,Mirana Ventures,participant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_348,28/02/2022,7.0,listing (ipo/spac),Public offering,IMPORTED,InvestGame,348,1859,[44]TBC,Versus Systems,1,[2]TBC,Undisclosed,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_349,01/03/2022,0.0,undisclosed late-stage,Late-stage investment,IMPORTED,InvestGame,349,1862,[589]TBC,Offworld Industries,1,[4]TBC,Tencent (SEHK: 700),lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_350,09/03/2022,13.55,pipe,Public offering,IMPORTED,InvestGame,350,1886,[60]TBC,Atari,1,[2]TBC,Undisclosed,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_351,11/03/2022,0.0,listing (ipo/spac),Public offering,IMPORTED,InvestGame,351,1896,[590]TBC,Pioneer Media Holdings,1,[2]TBC,Undisclosed,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_352,14/03/2022,17.0,undisclosed late-stage,Late-stage investment,IMPORTED,InvestGame,352,1898,[591]TBC,Eleventh Hour Games,1,[4]TBC,Tencent (SEHK: 700),lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_353,14/03/2022,0.0,m&a control (incl. lbo/mbo),M&A,IMPORTED,InvestGame,353,1902,[592]TBC,Dapper Penguin Studios - Rise of Industry (IP Sale),1,[593]TBC,Kalypso Media,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_354,17/03/2022,0.0,undisclosed late-stage,Late-stage investment,IMPORTED,InvestGame,354,1921,[594]TBC,Riffraff Games,1,[4]TBC,Tencent (SEHK: 700),lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_355,18/03/2022,11.9,series a,Early-stage investment,IMPORTED,InvestGame,355,1923,[595]TBC,High School Esports League,1,[2]TBC,Undisclosed,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_356,29/03/2022,0.97,seed,Early-stage investment,IMPORTED,InvestGame,356,1958,[596]TBC,Conical,1,[597]TBC,Konstantin Koos,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_357,30/03/2022,75.0,growth / expansion (not specified),Late-stage investment,IMPORTED,InvestGame,357,1964,[598]TBC,Games24x7,3,[599]TBC,Malabar Investment (lead),lead,[600]TBC,Tiger Global,participant,[601]TBC,Raine Group,participant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_358,30/03/2022,1.85,seed,Early-stage investment,IMPORTED,InvestGame,358,1965,[602]TBC,Industrial Technology and Witchcraft,1,[2]TBC,Undisclosed,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_359,01/04/2022,6.0,seed,Early-stage investment,IMPORTED,InvestGame,359,1970,[603]TBC,Ethlas,3,[604]TBC,Dragonfly Capital,lead,[605]TBC,Makers Fund,participant,[606]TBC,Yield Guild Games (lead),participant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_360,01/04/2022,0.79,listing (ipo/spac),Public offering,IMPORTED,InvestGame,360,1971,[607]TBC,Punktid Technologies,1,[2]TBC,Undisclosed,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_361,02/04/2022,5.0,seed,Early-stage investment,IMPORTED,InvestGame,361,1973,[608]TBC,GEMS,11,[609]TBC,Project Seed,lead,[610]TBC,FOTA,participant,[611]TBC,DreamQuest,participant,[612]TBC,World Overlay,participant,[613]TBC,Moon Ray,participant,[614]TBC,Starverse,participant,[615]TBC,OIG,participant,[616]TBC,Gain Associates,participant,[617]TBC,Crypto Vietnam,participant,[618]TBC,Kenzo Ventures,participant,[619]TBC,Plutus.vc,participant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_362,04/04/2022,29.1,undisclosed late-stage,Late-stage investment,IMPORTED,InvestGame,362,1974,[620]TBC,AVY Entertainment,1,[2]TBC,Undisclosed,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_363,05/04/2022,14.0,seed,Early-stage investment,IMPORTED,InvestGame,363,1982,[621]TBC,Polemos,9,[622]TBC,Delphi Digital,lead,[623]TBC,QCP Capital,participant,[624]TBC,Framework Ventures,participant,[625]TBC,Golden Tree Asset Management,participant,[626]TBC,IOSG Ventures,participant,[627]TBC,LD Capital,participant,[628]TBC,Tokamak Network,participant,[629]TBC,SushiSwap,participant,[630]TBC,Altered State Machine,participant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_364,06/04/2022,11.0,undisclosed late-stage,Late-stage investment,IMPORTED,InvestGame,364,1986,[631]TBC,Sky Mavis,6,[632]TBC,Binance (lead),lead,[165]TBC,Animoca Brands,participant,[633]TBC,Andreessen Horowitz (a16z),participant,[634]TBC,Dialectic,participant,[635]TBC,Paradigm,participant,[636]TBC,Accel,participant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_365,12/04/2022,2.0,seed,Early-stage investment,IMPORTED,InvestGame,365,2003,[637]TBC,Mokens League,1,[2]TBC,Undisclosed,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_366,13/04/2022,0.0,undisclosed late-stage,Late-stage investment,IMPORTED,InvestGame,366,2005,[638]TBC,Aquiris,1,[219]TBC,Epic Games,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_367,19/04/2022,0.69,seed,Early-stage investment,IMPORTED,InvestGame,367,2021,[639]TBC,Spoilz Games,1,[2]TBC,Undisclosed,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_368,20/04/2022,0.0,undisclosed late-stage,Late-stage investment,IMPORTED,InvestGame,368,2025,[640]TBC,M-XR,1,[219]TBC,Epic Games,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_369,03/05/2022,0.0,m&a control (incl. lbo/mbo),M&A,IMPORTED,InvestGame,369,2047,[641]TBC,Wordle!,1,[30]TBC,Applovin Corp (NASDAQ: APP),lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_370,05/05/2022,0.0,undisclosed late-stage,Late-stage investment,IMPORTED,InvestGame,370,2054,[642]TBC,Game Swing,1,[643]TBC,Ghost Ship Games,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_371,05/05/2022,0.0,undisclosed late-stage,Late-stage investment,IMPORTED,InvestGame,371,2055,[644]TBC,Half Past Yellow,1,[643]TBC,Ghost Ship Games,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_372,05/05/2022,40.0,series a,Early-stage investment,IMPORTED,InvestGame,372,2057,[645]TBC,Irreverent Labs,1,[2]TBC,Undisclosed,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_373,06/05/2022,0.0,undisclosed late-stage,Late-stage investment,IMPORTED,InvestGame,373,2062,[646]TBC,Hike,3,[647]TBC,Jump Crypto (lead),lead,[648]TBC,Tribe Capital,participant,[649]TBC,Republic Crypto,participant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_374,17/05/2022,8.0,seed,Early-stage investment,IMPORTED,InvestGame,374,2078,[650]TBC,Joystick,1,[2]TBC,Undisclosed,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_375,17/05/2022,0.0,undisclosed late-stage,Late-stage investment,IMPORTED,InvestGame,375,2081,[651]TBC,Skybound Entertainment,3,[652]TBC,Knollwood Advisory (lead),lead,[653]TBC,Boost VC,participant,[654]TBC,Hiro Capital,participant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_376,20/05/2022,19.3,undisclosed late-stage,Late-stage investment,IMPORTED,InvestGame,376,2096,[655]TBC,Animoca Brands (Blowfish Studios),1,[2]TBC,Undisclosed,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_377,23/05/2022,5.06,undisclosed late-stage,Late-stage investment,IMPORTED,InvestGame,377,2098,[656]TBC,Dapper Labs,1,[2]TBC,Undisclosed,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_378,25/05/2022,0.0,undisclosed late-stage,Late-stage investment,IMPORTED,InvestGame,378,2103,[657]TBC,Joyride Games,1,[658]TBC,KuCoin Ventures,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_379,25/05/2022,0.5,pipe,Public offering,IMPORTED,InvestGame,379,2106,[659]TBC,Wicket Gaming,1,[2]TBC,Undisclosed,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_380,27/05/2022,0.7,seed,Early-stage investment,IMPORTED,InvestGame,380,2107,[660]TBC,Artlabs,1,[2]TBC,Undisclosed,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_381,30/05/2022,60.0,m&a control (incl. lbo/mbo),M&A,IMPORTED,InvestGame,381,2112,[661]TBC,Trailmix,1,[662]TBC,Supercell (Tencent),lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_382,31/05/2022,3.0,seed,Early-stage investment,IMPORTED,InvestGame,382,2114,[663]TBC,Chibi Clash,12,[664]TBC,Alliance,lead,[665]TBC,Genblock Capital,participant,[666]TBC,Jump Capital,participant,[667]TBC,C2 Ventures,participant,[458]TBC,Kyros Ventures,participant,[668]TBC,NGC Fund,participant,[669]TBC,PANONY,participant,[670]TBC,PetRock Capital,participant,[671]TBC,Polygon Ventures,participant,[672]TBC,Shima Capital,participant,[673]TBC,Avocado DAO,participant,[674]TBC,Rainmaker Games,participant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_383,31/05/2022,0.23,seed,Early-stage investment,IMPORTED,InvestGame,383,2116,[675]TBC,The Last Gameboard,1,[2]TBC,Undisclosed,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_384,06/06/2022,1.0,seed,Early-stage investment,IMPORTED,InvestGame,384,2129,[676]TBC,FYX Gaming,1,[2]TBC,Undisclosed,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_385,09/06/2022,0.0,undisclosed late-stage,Late-stage investment,IMPORTED,InvestGame,385,2136,[677]TBC,Superpower Squad,1,[678]TBC,KuCoin Labs,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_386,15/06/2022,0.0,undisclosed late-stage,Late-stage investment,IMPORTED,InvestGame,386,2145,[679]TBC,Tamatem Games,1,[680]TBC,MSA Novo,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_387,21/06/2022,0.0,undisclosed late-stage,Late-stage investment,IMPORTED,InvestGame,387,2153,[681]TBC,Blacknut,1,[682]TBC,Square Enix,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_388,21/06/2022,6.75,seed,Early-stage investment,IMPORTED,InvestGame,388,2155,[683]TBC,Lumi Interactive,4,[134]TBC,Andreessen Horowitz (a16z),lead,[40]TBC,1UP Ventures,participant,[684]TBC,Galileo Ventures,participant,[685]TBC,Heracles Capital,participant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_389,22/06/2022,3.0,seed,Early-stage investment,IMPORTED,InvestGame,389,2158,[686]TBC,Parallelz,1,[2]TBC,Undisclosed,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_390,29/06/2022,3.1,listing (ipo/spac),Public offering,IMPORTED,InvestGame,390,2169,[687]TBC,X1 Esports & Entertainment,1,[2]TBC,Undisclosed,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
